#,Job Name,position oracle id,candidate name,email,id name,mobile number,candidate type,job id,candidate id,stage,stage start date,stage end date,interview date,joining date,added by
5,وظيفة مدير مالي,,Yakout Doe,yakdd@mailinator.com,3434334343,+966533534533,,35,50,Selected,20 Jul 2020 12:03:26,20 Jul 2020 12:04:33,,,Unit Manager
6,وظيفة مدير مالي,,Yakout Doe,yakdd@mailinator.com,3434334343,+966533534533,,35,50,Interview,20 Jul 2020 12:04:33,20 Jul 2020 12:08:53,,,Recruiter Mod
7,وظيفة مدير مالي,,Yakout Doe,yakdd@mailinator.com,3434334343,+966533534533,,35,50,PassInterview,20 Jul 2020 12:08:53,20 Jul 2020 12:10:13,,,Unit Manager
8,وظيفة مدير مالي,,Yakout Doe,yakdd@mailinator.com,3434334343,+966533534533,,35,50,SecurityClearance,20 Jul 2020 12:10:13,,,,Recruiter Mod
1,M-U-JOB,,rr rr,rr@rr.rr,1221221221,+9661567109966,,25,49,Applied,19 Jul 2020 15:27:54,,,,محمد 187 محمد 187
1,M-U-JOB,,EE EE,ee@ee.ee,1234123412,+9661567109966,,25,48,Applied,19 Jul 2020 15:20:33,,,,محمد 187 محمد 187
1,M-U-JOB,,QQ QQ,qq@qq.qq,0110110111,+9661567109966,,25,47,Applied,19 Jul 2020 15:11:52,,,,محمد 187 محمد 187
1,M-U-JOB,,MM MM,aaa@aa.com,0110110011,+9661567109966,,25,42,Applied,19 Jul 2020 14:47:14,,,,محمد 187 محمد 187
1,وظيفة مدير مالي,,Manager Sales,ms@mailinator.com,4232342323,+966232323232,,35,41,Applied,19 Jul 2020 14:43:14,,,,Recruiter Mod
1,M-U-JOB,,z z,z@z.com,2211221122,+9661567109966,,25,40,Applied,19 Jul 2020 14:05:30,,,,محمد 187 محمد 187
1,M-U-JOB,,w w,w@w.com,0112112112,+9661567109966,,25,39,Applied,19 Jul 2020 13:59:42,,,,محمد 187 محمد 187
1,M-U-JOB,,Q Q,q@q.com,1231231231,+9661567109966,,25,38,Applied,19 Jul 2020 13:57:13,,,,محمد 187 محمد 187
1,M-U-JOB,,T T,t@t.com,0101010101,+96610101010,,25,37,Applied,19 Jul 2020 13:50:51,,,,محمد 187 محمد 187
1,M-U-JOB,,MO MO,mo@mo.com,0120120120,+9661567109966,,25,36,Applied,19 Jul 2020 10:49:43,,,,محمد 187 محمد 187
1,M-U-JOB,,Muz Doe,muzdoe@mailinator.om,df34343434,+966343434343,,25,35,Applied,19 Jul 2020 10:36:55,19 Jul 2020 10:37:20,,,Recruiter Mod
2,M-U-JOB,,Muz Doe,muzdoe@mailinator.om,df34343434,+966343434343,,25,35,Shortlisted,19 Jul 2020 10:37:20,19 Jul 2020 10:37:23,,,Recruiter Mod
3,M-U-JOB,,Muz Doe,muzdoe@mailinator.om,df34343434,+966343434343,,25,35,Shared,19 Jul 2020 10:37:23,19 Jul 2020 10:38:03,,,Recruiter Mod
4,M-U-JOB,,Muz Doe,muzdoe@mailinator.om,df34343434,+966343434343,,25,35,Selected,19 Jul 2020 10:38:03,19 Jul 2020 10:38:39,,,MOHAMED MOHAMED
5,M-U-JOB,,Muz Doe,muzdoe@mailinator.om,df34343434,+966343434343,,25,35,Interview,19 Jul 2020 10:38:39,,,,Recruiter Mod
1,M-U-JOB,,Ana Doe,ana@mailinator.com,fr34t344ed,+966503453443,,25,34,Applied,19 Jul 2020 09:05:50,19 Jul 2020 09:06:49,,,Recruiter Mod
2,M-U-JOB,,Ana Doe,ana@mailinator.com,fr34t344ed,+966503453443,,25,34,Shortlisted,19 Jul 2020 09:06:49,19 Jul 2020 09:06:53,,,Recruiter Mod
3,M-U-JOB,,Ana Doe,ana@mailinator.com,fr34t344ed,+966503453443,,25,34,Shared,19 Jul 2020 09:06:53,19 Jul 2020 09:13:43,,,Recruiter Mod
4,M-U-JOB,,Ana Doe,ana@mailinator.com,fr34t344ed,+966503453443,,25,34,Selected,19 Jul 2020 09:13:43,19 Jul 2020 09:39:09,,,MOHAMED MOHAMED
5,M-U-JOB,,Ana Doe,ana@mailinator.com,fr34t344ed,+966503453443,,25,34,Interview,19 Jul 2020 09:39:09,19 Jul 2020 13:38:00,,,Recruiter Mod
6,M-U-JOB,,Ana Doe,ana@mailinator.com,fr34t344ed,+966503453443,,25,34,PassInterview,19 Jul 2020 13:38:00,19 Jul 2020 13:39:03,,,MOHAMED MOHAMED
7,M-U-JOB,,Ana Doe,ana@mailinator.com,fr34t344ed,+966503453443,,25,34,SecurityClearance,19 Jul 2020 13:39:03,,,,Recruiter Mod
1,M-U-JOB,,sajeer ali,sajeer@d.com,0987654321,+966553776176,,25,33,Applied,19 Jul 2020 07:38:17,19 Jul 2020 07:41:37,,,tareq recruiter
2,M-U-JOB,,sajeer ali,sajeer@d.com,0987654321,+966553776176,,25,33,Shortlisted,19 Jul 2020 07:41:37,,,,tareq recruiter
1,M-U-JOB,,Ana Messi,am@mailinator.com,3R3434E343,+966335343434,,25,32,Applied,16 Jul 2020 11:41:09,16 Jul 2020 11:42:06,,,Alaa Rshyed
2,M-U-JOB,,Ana Messi,am@mailinator.com,3R3434E343,+966335343434,,25,32,Shortlisted,16 Jul 2020 11:42:06,16 Jul 2020 11:42:10,,,Recruiter Mod
3,M-U-JOB,,Ana Messi,am@mailinator.com,3R3434E343,+966335343434,,25,32,Shared,16 Jul 2020 11:42:10,,,,Recruiter Mod
1,وظيفة مدير مالي,,Mod Demo,mod1@test.com,987908271,+971124642113,,7,6,Applied,16 Jul 2020 08:55:32,,,,Recruiter Mod
1,M-U-JOB,,Sajeer Demo,sa@j.com,3456663455,+96676453637,,25,31,Applied,16 Jul 2020 07:58:27,16 Jul 2020 08:01:11,,,tareq recruiter
2,M-U-JOB,,Sajeer Demo,sa@j.com,3456663455,+96676453637,,25,31,Shortlisted,16 Jul 2020 08:01:11,,,,tareq recruiter
1,M-U-JOB,,Tareq Test,recruiter-tareq+1@gmail.com,1234567899,+966567878899,,25,30,Applied,14 Jul 2020 19:11:05,14 Jul 2020 19:11:43,,,tareq recruiter
2,M-U-JOB,,Tareq Test,recruiter-tareq+1@gmail.com,1234567899,+966567878899,,25,30,Shortlisted,14 Jul 2020 19:11:43,14 Jul 2020 19:11:50,,,tareq recruiter
3,M-U-JOB,,Tareq Test,recruiter-tareq+1@gmail.com,1234567899,+966567878899,,25,30,Shared,14 Jul 2020 19:11:50,,,,tareq recruiter
1,M-U-JOB,,CELVE CLEVE,c@cleve.com,0121212121,+9661567109966,,25,29,Applied,13 Jul 2020 12:06:34,14 Jul 2020 08:43:45,,,MOHAMED MOHAMED
2,M-U-JOB,,CELVE CLEVE,c@cleve.com,0121212121,+9661567109966,,25,29,Shortlisted,14 Jul 2020 08:43:45,14 Jul 2020 08:43:48,,,Recruiter Mod
3,M-U-JOB,,CELVE CLEVE,c@cleve.com,0121212121,+9661567109966,,25,29,Shared,14 Jul 2020 08:43:48,21 Jul 2020 13:42:45,,,Recruiter Mod
4,M-U-JOB,,CELVE CLEVE,c@cleve.com,0121212121,+9661567109966,,25,29,Selected,21 Jul 2020 13:42:45,21 Jul 2020 13:45:30,,,MOHAMED MOHAMED
5,M-U-JOB,,CELVE CLEVE,c@cleve.com,0121212121,+9661567109966,,25,29,Interview,21 Jul 2020 13:45:30,,,,Recruiter Mod
1,Software Developer,,Sarah Ali,sarah@mailinator.com,fd23232323,+966592342342,,21,28,Applied,13 Jul 2020 09:32:10,,,,GDepartment Manager
1,Software Developer,,Amir Ali,aai@mailinator.com,1234532423,+966523543534,,21,27,Applied,13 Jul 2020 09:28:53,,,,GDepartment Manager
1,Software Developer,,Fatima Khan,faty@mailinator.com,3434232423,+966535235234,,21,26,Applied,13 Jul 2020 09:21:46,16 Jul 2020 13:03:58,,,GDepartment Manager
2,Software Developer,,Fatima Khan,faty@mailinator.com,3434232423,+966535235234,,21,26,Shortlisted,16 Jul 2020 13:03:58,16 Jul 2020 13:04:06,,,Recruiter Mod
3,Software Developer,,Fatima Khan,faty@mailinator.com,3434232423,+966535235234,,21,26,Shared,16 Jul 2020 13:04:06,,,,Recruiter Mod
1,M-U-JOB,,Mohamed Yakout,myakout@bloovo.com,1234567869,+9711567109966,,25,25,Applied,13 Jul 2020 07:35:04,13 Jul 2020 07:35:26,,,محمد 187 محمد 187
2,M-U-JOB,,Mohamed Yakout,myakout@bloovo.com,1234567869,+9711567109966,,25,25,Shortlisted,13 Jul 2020 07:35:26,13 Jul 2020 07:36:05,,,محمد 187 محمد 187
3,M-U-JOB,,Mohamed Yakout,myakout@bloovo.com,1234567869,+9711567109966,,25,25,Shared,13 Jul 2020 07:36:05,13 Jul 2020 12:18:53,,,محمد 187 محمد 187
4,M-U-JOB,,Mohamed Yakout,myakout@bloovo.com,1234567869,+9711567109966,,25,25,Selected,13 Jul 2020 12:18:53,13 Jul 2020 12:58:48,,,MOHAMED MOHAMED
5,M-U-JOB,,Mohamed Yakout,myakout@bloovo.com,1234567869,+9711567109966,,25,25,Interview,13 Jul 2020 12:58:48,13 Jul 2020 13:09:31,,,Recruiter Mod
6,M-U-JOB,,Mohamed Yakout,myakout@bloovo.com,1234567869,+9711567109966,,25,25,PassInterview,13 Jul 2020 13:09:31,14 Jul 2020 08:10:30,,,M-GD M-GD
7,M-U-JOB,,Mohamed Yakout,myakout@bloovo.com,1234567869,+9711567109966,,25,25,SecurityClearance,14 Jul 2020 08:10:30,,,,Recruiter Mod
1,HR-IT,,Rasha Mahmoud,rasha.jamous@gmail.com,2271819222,+966542060696,,23,24,Applied,12 Jul 2020 19:39:57,12 Jul 2020 19:40:17,,,Recruiter Mod
2,HR-IT,,Rasha Mahmoud,rasha.jamous@gmail.com,2271819222,+966542060696,,23,24,Shortlisted,12 Jul 2020 19:40:17,12 Jul 2020 19:40:20,,,Recruiter Mod
3,HR-IT,,Rasha Mahmoud,rasha.jamous@gmail.com,2271819222,+966542060696,,23,24,Shared,12 Jul 2020 19:40:20,12 Jul 2020 19:41:17,,,Recruiter Mod
4,HR-IT,,Rasha Mahmoud,rasha.jamous@gmail.com,2271819222,+966542060696,,23,24,Selected,12 Jul 2020 19:41:17,12 Jul 2020 19:42:16,,,Alaa Rshyed
5,HR-IT,,Rasha Mahmoud,rasha.jamous@gmail.com,2271819222,+966542060696,,23,24,Interview,12 Jul 2020 19:42:16,12 Jul 2020 19:44:55,,,Recruiter Mod
6,HR-IT,,Rasha Mahmoud,rasha.jamous@gmail.com,2271819222,+966542060696,,23,24,PassInterview,12 Jul 2020 19:44:55,12 Jul 2020 19:47:21,,,Alaa Rshyed
7,HR-IT,,Rasha Mahmoud,rasha.jamous@gmail.com,2271819222,+966542060696,,23,24,SecurityClearance,12 Jul 2020 19:47:21,,,, Alaa Recruiter
1,Software Developer,,Ahmad Yakout,ay@mailinator.com,1234567898,+971232323323,civilian,21,23,Applied,12 Jul 2020 10:11:09,12 Jul 2020 10:13:50,,17 Mar 2022,Recruiter Mod
2,Software Developer,,Ahmad Yakout,ay@mailinator.com,1234567898,+971232323323,civilian,21,23,Shortlisted,12 Jul 2020 10:13:50,12 Jul 2020 10:13:56,,17 Mar 2022,Recruiter Mod
3,Software Developer,,Ahmad Yakout,ay@mailinator.com,1234567898,+971232323323,civilian,21,23,Shared,12 Jul 2020 10:13:56,12 Jul 2020 10:14:46,,17 Mar 2022,Recruiter Mod
4,Software Developer,,Ahmad Yakout,ay@mailinator.com,1234567898,+971232323323,civilian,21,23,Selected,12 Jul 2020 10:14:46,12 Jul 2020 10:16:15,,17 Mar 2022,Unit Manager
5,Software Developer,,Ahmad Yakout,ay@mailinator.com,1234567898,+971232323323,civilian,21,23,Interview,12 Jul 2020 10:16:15,12 Jul 2020 10:17:34,,17 Mar 2022,Recruiter Mod
6,Software Developer,,Ahmad Yakout,ay@mailinator.com,1234567898,+971232323323,civilian,21,23,PassInterview,12 Jul 2020 10:17:34,12 Jul 2020 10:18:12,,17 Mar 2022,Agency Manager
7,Software Developer,,Ahmad Yakout,ay@mailinator.com,1234567898,+971232323323,civilian,21,23,SecurityClearance,12 Jul 2020 10:18:12,07 Mar 2022 09:03:04,,17 Mar 2022,Recruiter Mod
8,Software Developer,,Ahmad Yakout,ay@mailinator.com,1234567898,+971232323323,civilian,21,23,JobOffer,07 Mar 2022 09:03:04,,,17 Mar 2022,Mohamed Yakout
1,وظيفة 1094,,Ahmad Ahmad,alaa.aburshyed+js@gmail.com,1234567890,+966541751242,,15,22,Applied,10 Jul 2020 19:22:50,10 Jul 2020 19:25:48,,,Alaa Rshyed
2,وظيفة 1094,,Ahmad Ahmad,alaa.aburshyed+js@gmail.com,1234567890,+966541751242,,15,22,Shortlisted,10 Jul 2020 19:25:48,10 Jul 2020 19:25:54,,,Recruiter Mod
3,وظيفة 1094,,Ahmad Ahmad,alaa.aburshyed+js@gmail.com,1234567890,+966541751242,,15,22,Shared,10 Jul 2020 19:25:54,10 Jul 2020 19:34:37,,,Recruiter Mod
4,وظيفة 1094,,Ahmad Ahmad,alaa.aburshyed+js@gmail.com,1234567890,+966541751242,,15,22,Selected,10 Jul 2020 19:34:37,10 Jul 2020 19:36:49,,,Alaa Rshyed
5,وظيفة 1094,,Ahmad Ahmad,alaa.aburshyed+js@gmail.com,1234567890,+966541751242,,15,22,Interview,10 Jul 2020 19:36:49,10 Jul 2020 19:49:14,,,Recruiter Mod
6,وظيفة 1094,,Ahmad Ahmad,alaa.aburshyed+js@gmail.com,1234567890,+966541751242,,15,22,PassInterview,10 Jul 2020 19:49:14,10 Jul 2020 19:52:12,,,Alaa Rshyed
7,وظيفة 1094,,Ahmad Ahmad,alaa.aburshyed+js@gmail.com,1234567890,+966541751242,,15,22,SecurityClearance,10 Jul 2020 19:52:12,,,,Recruiter Mod
1,وظيفة مدير مالي,,test test,yaki@mailinator.com,2343,+971343434,,7,21,Applied,10 Jul 2020 15:16:33,,,,Recruiter Mod
1,وظيفة مدير مالي,,thomas muller,thomas@mailinator.com,34567,+9715567879,,7,18,Applied,09 Jul 2020 07:45:10,,,,Agency Manager
1,وظيفة مدير مالي,,Roshan James,roshan@mailinator.com,34567,+971553776187,,7,17,Applied,09 Jul 2020 07:10:45,09 Jul 2020 07:13:05,,,Recruiter Mod
2,وظيفة مدير مالي,,Roshan James,roshan@mailinator.com,34567,+971553776187,,7,17,Shortlisted,09 Jul 2020 07:13:05,09 Jul 2020 07:13:27,,,Recruiter Mod
3,وظيفة مدير مالي,,Roshan James,roshan@mailinator.com,34567,+971553776187,,7,17,Shared,09 Jul 2020 07:13:27,,,,Recruiter Mod
1,وظيفة مدير مالي,,SAJEERALI ARAKKA,sarraka@bloovo.com,12345,+971553776176,,7,16,Applied,09 Jul 2020 06:07:00,09 Jul 2020 06:15:56,,,GDepartment Manager
2,وظيفة مدير مالي,,SAJEERALI ARAKKA,sarraka@bloovo.com,12345,+971553776176,,7,16,Shortlisted,09 Jul 2020 06:15:56,09 Jul 2020 06:16:07,,,Recruiter Mod
3,وظيفة مدير مالي,,SAJEERALI ARAKKA,sarraka@bloovo.com,12345,+971553776176,,7,16,Shared,09 Jul 2020 06:16:07,,,,Recruiter Mod
1,وظيفة مدير مالي,,Ali Rshyed,ali@mailinator.com,2232423,+971534343434,,7,14,Applied,08 Jul 2020 10:15:41,08 Jul 2020 10:16:13,,,Recruiter Mod
2,وظيفة مدير مالي,,Ali Rshyed,ali@mailinator.com,2232423,+971534343434,,7,14,Shortlisted,08 Jul 2020 10:16:13,08 Jul 2020 10:16:17,,,Recruiter Mod
3,وظيفة مدير مالي,,Ali Rshyed,ali@mailinator.com,2232423,+971534343434,,7,14,Shared,08 Jul 2020 10:16:17,08 Jul 2020 10:17:11,,,Recruiter Mod
4,وظيفة مدير مالي,,Ali Rshyed,ali@mailinator.com,2232423,+971534343434,,7,14,Selected,08 Jul 2020 10:17:11,08 Jul 2020 10:18:18,,,Unit Manager
5,وظيفة مدير مالي,,Ali Rshyed,ali@mailinator.com,2232423,+971534343434,,7,14,Interview,08 Jul 2020 10:18:18,08 Jul 2020 10:19:56,,,Recruiter Mod
6,وظيفة مدير مالي,,Ali Rshyed,ali@mailinator.com,2232423,+971534343434,,7,14,PassInterview,08 Jul 2020 10:19:56,16 Jul 2020 13:46:07,,,Unit Manager
7,وظيفة مدير مالي,,Ali Rshyed,ali@mailinator.com,2232423,+971534343434,,7,14,SecurityClearance,16 Jul 2020 13:46:07,,,,Recruiter Mod
1,وظيفة مدير مالي,,@laa Abu Rshyed,alaa.aburshyed+test1@gmail.com,100100022,+966541751242,,7,10,Applied,05 Jul 2020 07:46:08,05 Jul 2020 07:47:33,,,Recruiter Mod
2,وظيفة مدير مالي,,@laa Abu Rshyed,alaa.aburshyed+test1@gmail.com,100100022,+966541751242,,7,10,Shortlisted,05 Jul 2020 07:47:33,05 Jul 2020 07:51:45,,,Recruiter Mod
3,وظيفة مدير مالي,,@laa Abu Rshyed,alaa.aburshyed+test1@gmail.com,100100022,+966541751242,,7,10,Selected,05 Jul 2020 07:51:45,05 Jul 2020 07:54:35,,,Unit Manager
4,وظيفة مدير مالي,,@laa Abu Rshyed,alaa.aburshyed+test1@gmail.com,100100022,+966541751242,,7,10,Interview,05 Jul 2020 07:54:35,,,,Recruiter Mod
1,وظيفة مدير مالي,,Iqbal khan,iqbal@mailinator.com,12424233,+971983443233,,7,9,Applied,03 Jul 2020 17:28:53,03 Jul 2020 17:29:17,,,Recruiter Mod
2,وظيفة مدير مالي,,Iqbal khan,iqbal@mailinator.com,12424233,+971983443233,,7,9,Shortlisted,03 Jul 2020 17:29:17,04 Jul 2020 06:37:07,,,Recruiter Mod
3,وظيفة مدير مالي,,Iqbal khan,iqbal@mailinator.com,12424233,+971983443233,,7,9,Selected,04 Jul 2020 06:37:07,04 Jul 2020 08:45:42,,,Admin Hyrdd
4,وظيفة مدير مالي,,Iqbal khan,iqbal@mailinator.com,12424233,+971983443233,,7,9,Selected,04 Jul 2020 08:45:42,04 Jul 2020 09:09:07,,,Admin Hyrdd
5,وظيفة مدير مالي,,Iqbal khan,iqbal@mailinator.com,12424233,+971983443233,,7,9,Selected,04 Jul 2020 09:09:07,05 Jul 2020 06:55:43,,,Admin Hyrdd
6,وظيفة مدير مالي,,Iqbal khan,iqbal@mailinator.com,12424233,+971983443233,,7,9,Unsuccessful,05 Jul 2020 06:55:43,,,,Admin Hyrdd
1,وظيفة مدير مالي,,alaa Abu Rshyed,alaa.aburshyed@gmail.com,1000000011,+966541751242,,7,8,Applied,30 Jun 2020 11:42:26,30 Jun 2020 11:49:08,,,Unit Manager
2,وظيفة مدير مالي,,alaa Abu Rshyed,alaa.aburshyed@gmail.com,1000000011,+966541751242,,7,8,Shortlisted,30 Jun 2020 11:49:08,30 Jun 2020 11:53:26,,,Recruiter Mod
3,وظيفة مدير مالي,,alaa Abu Rshyed,alaa.aburshyed@gmail.com,1000000011,+966541751242,,7,8,Selected,30 Jun 2020 11:53:26,30 Jun 2020 11:59:37,,,Unit Manager
4,وظيفة مدير مالي,,alaa Abu Rshyed,alaa.aburshyed@gmail.com,1000000011,+966541751242,,7,8,Interview,30 Jun 2020 11:59:37,19 Jul 2020 08:34:20,,,Recruiter Mod
5,وظيفة مدير مالي,,alaa Abu Rshyed,alaa.aburshyed@gmail.com,1000000011,+966541751242,,7,8,PassInterview,19 Jul 2020 08:34:20,19 Jul 2020 08:41:16,,,Unit Manager
6,وظيفة مدير مالي,,alaa Abu Rshyed,alaa.aburshyed@gmail.com,1000000011,+966541751242,,7,8,SecurityClearance,19 Jul 2020 08:41:16,19 Jul 2020 08:58:42,,,Recruiter Mod
7,وظيفة مدير مالي,,alaa Abu Rshyed,alaa.aburshyed@gmail.com,1000000011,+966541751242,,7,8,Unsuccessful,19 Jul 2020 08:58:42,,,,Recruiter Mod
1,Software Developer,,Mod Demo2,mod23@test.com,86747356,+9713980622,,5,7,Applied,28 Jun 2020 19:03:49,28 Jun 2020 19:04:31,,,Unit Manager
2,Software Developer,,Mod Demo2,mod23@test.com,86747356,+9713980622,,5,7,Shortlisted,28 Jun 2020 19:04:31,28 Jun 2020 19:05:42,,,Recruiter Mod
3,Software Developer,,Mod Demo2,mod23@test.com,86747356,+9713980622,,5,7,Selected,28 Jun 2020 19:05:42,28 Jun 2020 19:09:26,,,Unit Manager
4,Software Developer,,Mod Demo2,mod23@test.com,86747356,+9713980622,,5,7,Interview,28 Jun 2020 19:09:26,,,,Recruiter Mod
1,Software Developer,,Mod Demo,mod1@test.com,987908271,+971124642113,,5,6,Applied,28 Jun 2020 18:54:58,28 Jun 2020 18:55:44,,,Recruiter Mod
2,Software Developer,,Mod Demo,mod1@test.com,987908271,+971124642113,,5,6,Shortlisted,28 Jun 2020 18:55:44,28 Jun 2020 19:02:12,,,Recruiter Mod
3,Software Developer,,Mod Demo,mod1@test.com,987908271,+971124642113,,5,6,Unsuccessful,28 Jun 2020 19:02:12,,,,Unit Manager
